lon,lat,depth
-127.838709677,49.5727513228,-6458.60302734
-127.806451613,49.5727513228,-6728.17041016
-127.774193548,49.5727513228,-7037.43212891
-127.741935484,49.5727513228,-7378.63232422
-127.709677419,49.5727513228,-7735.91748047
-127.677419355,49.5727513228,-8093.67871094
-127.64516129,49.5727513228,-8440.84472656
-127.612903226,49.5727513228,-8771.65917969
-127.580645161,49.5727513228,-9084.78710938
-127.548387097,49.5727513228,-9382.02539062
-127.516129032,49.5727513228,-9667.10546875
-127.483870968,49.5727513228,-9944.671875
-127.451612903,49.5727513228,-10219.3154297
-127.419354839,49.5727513228,-10494.4853516
-127.387096774,49.5727513228,-10771.0224609
-127.35483871,49.5727513228,-11045.2910156
-127.322580645,49.5727513228,-11307.9589844
-127.290322581,49.5727513228,-11547.2734375
-127.258064516,49.5727513228,-11759.0654297
-127.225806452,49.5727513228,-11927.2275391
-127.193548387,49.5727513228,-12019.5107422
-127.161290323,49.5727513228,-11960.9189453
-127.129032258,49.5727513228,-11911.9970703
-127.096774194,49.5727513228,-11773.5029297
-127.064516129,49.5727513228,-11693.0683594
-127.032258065,49.5727513228,-11714.3417969
-127.0,49.5727513228,-11836.9951172
-128.064516129,49.5502645503,-4762.35058594
-128.032258065,49.5502645503,-4919.88476562
-128.0,49.5502645503,-5105.93847656
-127.967741935,49.5502645503,-5327.84472656
-127.935483871,49.5502645503,-5567.06201172
-127.903225806,49.5502645503,-5836.98828125
-127.870967742,49.5502645503,-6086.20068359
-127.838709677,49.5502645503,-6331.30126953
-127.806451613,49.5502645503,-6591.92578125
-127.774193548,49.5502645503,-6877.28125
-127.741935484,49.5502645503,-7185.453125
-127.709677419,49.5502645503,-7507.97607422
-127.677419355,49.5502645503,-7834.90625
-127.64516129,49.5502645503,-8158.19287109
-127.612903226,49.5502645503,-8473.046875
-127.580645161,49.5502645503,-8777.96582031
-127.548387097,49.5502645503,-9074.12011719
-127.516129032,49.5502645503,-9364.49414062
-127.483870968,49.5502645503,-9652.94824219
-127.451612903,49.5502645503,-9943.17578125
-127.419354839,49.5502645503,-10237.5175781
-127.387096774,49.5502645503,-10535.6298828
-127.35483871,49.5502645503,-10833.25
-127.322580645,49.5502645503,-11121.8144531
-127.290322581,49.5502645503,-11389.8994141
-127.258064516,49.5502645503,-11624.6865234
-127.225806452,49.5502645503,-11803.6240234
-127.193548387,49.5502645503,-11886.9345703
-127.161290323,49.5502645503,-11808.8603516
-127.129032258,49.5502645503,-11809.4746094
-127.096774194,49.5502645503,-11527.2539062
-127.064516129,49.5502645503,-11383.3974609
-127.032258065,49.5502645503,-11387.8388672
-127.0,49.5502645503,-11526.0527344
-126.967741935,49.5502645503,-11757.2773438
-128.032258065,49.5277777778,-4829.35058594
-128.0,49.5277777778,-5036.82714844
-127.967741935,49.5277777778,-5269.31298828
-127.935483871,49.5277777778,-5517.69091797
-127.903225806,49.5277777778,-5748.5859375
-127.870967742,49.5277777778,-5977.38769531
-127.838709677,49.5277777778,-6210.86767578
-127.806451613,49.5277777778,-6457.47509766
-127.774193548,49.5277777778,-6722.06103516
-127.741935484,49.5277777778,-7003.90771484
-127.709677419,49.5277777778,-7298.17138672
-127.677419355,49.5277777778,-7598.51269531
-127.64516129,49.5277777778,-7899.33398438
-127.612903226,49.5277777778,-8197.05664062
-127.580645161,49.5277777778,-8490.50878906
-127.548387097,49.5277777778,-8780.73144531
-127.516129032,49.5277777778,-9070.4140625
-127.483870968,49.5277777778,-9363.09179688
-127.451612903,49.5277777778,-9662.13476562
-127.419354839,49.5277777778,-9969.54589844
-127.387096774,49.5277777778,-10284.6835938
-127.35483871,49.5277777778,-10603.1787109
-127.322580645,49.5277777778,-10916.5087891
-127.290322581,49.5277777778,-11212.3867188
-127.258064516,49.5277777778,-11474.9375
-127.225806452,49.5277777778,-11683.0849609
-127.193548387,49.5277777778,-11813.2558594
-127.161290323,49.5277777778,-11854.7294922
-127.129032258,49.5277777778,-11852.1816406
-127.096774194,49.5277777778,-11307.6464844
-127.064516129,49.5277777778,-11125.6308594
-127.032258065,49.5277777778,-11117.7519531
-127.0,49.5277777778,-11280.0439453
-126.967741935,49.5277777778,-11547.1318359
-126.935483871,49.5277777778,-11856.6669922
-128.0,49.5052910053,-4961.31591797
-127.967741935,49.5052910053,-5197.86523438
-127.935483871,49.5052910053,-5441.8828125
-127.903225806,49.5052910053,-5656.64794922
-127.870967742,49.5052910053,-5870.28417969
-127.838709677,49.5052910053,-6091.08203125
-127.806451613,49.5052910053,-6323.77929688
-127.774193548,49.5052910053,-6570.72558594
-127.741935484,49.5052910053,-6831.28613281
-127.709677419,49.5052910053,-7102.375
-127.677419355,49.5052910053,-7379.81103516
-127.64516129,49.5052910053,-7659.73876953
-127.612903226,49.5052910053,-7939.64648438
-127.580645161,49.5052910053,-8218.86425781
-127.548387097,49.5052910053,-8498.61816406
-127.516129032,49.5052910053,-8781.70898438
-127.483870968,49.5052910053,-9071.87304688
-127.451612903,49.5052910053,-9372.84082031
-127.419354839,49.5052910053,-9687.10058594
-127.387096774,49.5052910053,-10014.5195312
-127.35483871,49.5052910053,-10351.0742188
-127.322580645,49.5052910053,-10688.109375
-127.290322581,49.5052910053,-11012.1982422
-127.258064516,49.5052910053,-11305.0263672
-127.225806452,49.5052910053,-11543.1074219
-127.193548387,49.5052910053,-11699.5947266
-127.161290323,49.5052910053,-11746.5283203
-127.129032258,49.5052910053,-11642.0146484
-127.096774194,49.5052910053,-11243.4775391
-127.064516129,49.5052910053,-11021.8457031
-127.032258065,49.5052910053,-10957.2177734
-127.0,49.5052910053,-11142.4638672
-126.967741935,49.5052910053,-11442.0664062
-126.935483871,49.5052910053,-11767.6660156
-126.903225806,49.5052910053,-12082.2724609
-127.935483871,49.4828042328,-5331.29345703
-127.903225806,49.4828042328,-5544.49121094
-127.870967742,49.4828042328,-5753.56835938
-127.838709677,49.4828042328,-5966.94628906
-127.806451613,49.4828042328,-6189.24560547
-127.774193548,49.4828042328,-6422.40429688
-127.741935484,49.4828042328,-6666.07714844
-127.709677419,49.4828042328,-6918.20019531
-127.677419355,49.4828042328,-7175.88964844
-127.64516129,49.4828042328,-7436.42089844
-127.612903226,49.4828042328,-7698.05078125
-127.580645161,49.4828042328,-7960.56152344
-127.548387097,49.4828042328,-8225.49316406
-127.516129032,49.4828042328,-8496.05175781
-127.483870968,49.4828042328,-8776.66894531
-127.451612903,49.4828042328,-9072.15136719
-127.419354839,49.4828042328,-9386.39257812
-127.387096774,49.4828042328,-9720.73242188
-127.35483871,49.4828042328,-10072.2304688
-127.322580645,49.4828042328,-10432.4404297
-127.290322581,49.4828042328,-10787.0976562
-127.258064516,49.4828042328,-11115.6728516
-127.225806452,49.4828042328,-11390.5292969
-127.193548387,49.4828042328,-11578.6484375
-127.161290323,49.4828042328,-11644.4912109
-127.129032258,49.4828042328,-11553.6787109
-127.096774194,49.4828042328,-11296.9365234
-127.064516129,49.4828042328,-11076.8681641
-127.032258065,49.4828042328,-10935.6796875
-127.0,49.4828042328,-11160.0009766
-126.967741935,49.4828042328,-11474.9013672
-126.935483871,49.4828042328,-11785.140625
-126.903225806,49.4828042328,-12071.3095703
-126.870967742,49.4828042328,-12332.703125
-127.903225806,49.4603174603,-5423.14257812
-127.870967742,49.4603174603,-5630.09326172
-127.838709677,49.4603174603,-5839.24511719
-127.806451613,49.4603174603,-6054.43017578
-127.774193548,49.4603174603,-6277.36914062
-127.741935484,49.4603174603,-6507.93408203
-127.709677419,49.4603174603,-6744.63818359
-127.677419355,49.4603174603,-6985.30810547
-127.64516129,49.4603174603,-7227.83251953
-127.612903226,49.4603174603,-7470.86914062
-127.580645161,49.4603174603,-7714.43408203
-127.548387097,49.4603174603,-7960.31542969
-127.516129032,49.4603174603,-8212.24804688
-127.483870968,49.4603174603,-8475.72070312
-127.451612903,49.4603174603,-8757.3046875
-127.419354839,49.4603174603,-9063.33886719
-127.387096774,49.4603174603,-9397.92578125
-127.35483871,49.4603174603,-9760.42871094
-127.322580645,49.4603174603,-10143.4394531
-127.290322581,49.4603174603,-10532.8798828
-127.258064516,49.4603174603,-10907.4453125
-127.225806452,49.4603174603,-11235.7509766
-127.193548387,49.4603174603,-11480.3583984
-127.161290323,49.4603174603,-11604.9384766
-127.129032258,49.4603174603,-11588.2265625
-127.096774194,49.4603174603,-11451.9707031
-127.064516129,49.4603174603,-11305.5273438
-127.032258065,49.4603174603,-11240.2255859
-127.0,49.4603174603,-11400.2324219
-126.967741935,49.4603174603,-11657.1103516
-126.935483871,49.4603174603,-11896.8046875
-126.903225806,49.4603174603,-12119.3554688
-126.870967742,49.4603174603,-12329.9951172
-127.870967742,49.4378306878,-5504.85058594
-127.838709677,49.4378306878,-5711.07470703
-127.806451613,49.4378306878,-5921.34082031
-127.774193548,49.4378306878,-6136.84814453
-127.741935484,49.4378306878,-6357.38818359
-127.709677419,49.4378306878,-6581.64892578
-127.677419355,49.4378306878,-6807.70410156
-127.64516129,49.4378306878,-7033.59765625
-127.612903226,49.4378306878,-7257.96875
-127.580645161,49.4378306878,-7480.69873047
-127.548387097,49.4378306878,-7703.54638672
-127.516129032,49.4378306878,-7930.64599609
-127.483870968,49.4378306878,-8168.67626953
-127.451612903,49.4378306878,-8426.48828125
-127.419354839,49.4378306878,-8713.9375
-127.387096774,49.4378306878,-9039.57617188
-127.35483871,49.4378306878,-9407.02050781
-127.322580645,49.4378306878,-9811.04101562
-127.290322581,49.4378306878,-10239.3681641
-127.258064516,49.4378306878,-10672.5136719
-127.225806452,49.4378306878,-11074.5302734
-127.193548387,49.4378306878,-11402.9355469
-127.161290323,49.4378306878,-11617.5019531
-127.129032258,49.4378306878,-11698.0351562
-127.096774194,49.4378306878,-11666.2392578
-127.064516129,49.4378306878,-11596.9384766
-127.032258065,49.4378306878,-11578.1123047
-127.0,49.4378306878,-11691.8779297
-126.967741935,49.4378306878,-11889.2998047
-126.935483871,49.4378306878,-12033.0605469
-126.903225806,49.4378306878,-12178.9824219
-126.870967742,49.4378306878,-12333.7548828
-127.838709677,49.4153439153,-5585.51367188
-127.806451613,49.4153439153,-5792.24365234
-127.774193548,49.4153439153,-6002.36767578
-127.741935484,49.4153439153,-6215.32226562
-127.709677419,49.4153439153,-6429.64453125
-127.677419355,49.4153439153,-6643.29541016
-127.64516129,49.4153439153,-6854.08398438
-127.612903226,49.4153439153,-7060.19238281
-127.580645161,49.4153439153,-7260.86767578
-127.548387097,49.4153439153,-7457.31835938
-127.516129032,49.4153439153,-7653.6484375
-127.483870968,49.4153439153,-7857.48095703
-127.451612903,49.4153439153,-8080.05322266
-127.419354839,49.4153439153,-8335.47753906
-127.387096774,49.4153439153,-8638.5859375
-127.35483871,49.4153439153,-9000.39160156
-127.322580645,49.4153439153,-9419.55273438
-127.290322581,49.4153439153,-9888.46289062
-127.258064516,49.4153439153,-10392.7792969
-127.225806452,49.4153439153,-10886.5273438
-127.193548387,49.4153439153,-11320.8632812
-127.161290323,49.4153439153,-11644.3652344
-127.129032258,49.4153439153,-11825.7568359
-127.096774194,49.4153439153,-11876.0986328
-127.064516129,49.4153439153,-11853.2207031
-127.032258065,49.4153439153,-11834.5039062
-127.0,49.4153439153,-11888.8359375
-126.967741935,49.4153439153,-12006.7011719
-126.935483871,49.4153439153,-12095.4414062
-126.903225806,49.4153439153,-12192.6464844
-126.870967742,49.4153439153,-12309.4765625
-127.838709677,49.3928571429,-5464.80273438
-127.806451613,49.3928571429,-5668.90820312
-127.774193548,49.3928571429,-5875.13085938
-127.741935484,49.3928571429,-6082.39746094
-127.709677419,49.3928571429,-6288.89208984
-127.677419355,49.3928571429,-6492.24658203
-127.64516129,49.3928571429,-6689.78076172
-127.612903226,49.3928571429,-6878.83007812
-127.580645161,49.3928571429,-7057.39892578
-127.548387097,49.3928571429,-7225.38769531
-127.516129032,49.3928571429,-7386.13330078
-127.483870968,49.3928571429,-7547.53466797
-127.451612903,49.3928571429,-7722.65234375
-127.419354839,49.3928571429,-7929.54833984
-127.387096774,49.3928571429,-8189.79199219
-127.35483871,49.3928571429,-8525.62402344
-127.322580645,49.3928571429,-8944.42382812
-127.290322581,49.3928571429,-9455.77539062
-127.258064516,49.3928571429,-10044.8623047
-127.225806452,49.3928571429,-10640.015625
-127.193548387,49.3928571429,-11194.1064453
-127.161290323,49.3928571429,-11635.7519531
-127.129032258,49.3928571429,-11912.1855469
-127.096774194,49.3928571429,-12021.0820312
-127.064516129,49.3928571429,-12013.3710938
-127.032258065,49.3928571429,-11959.1904297
-127.0,49.3928571429,-11947.3125
-126.967741935,49.3928571429,-12031.25
-126.935483871,49.3928571429,-12061.3085938
-126.903225806,49.3928571429,-12134.9443359
-126.870967742,49.3928571429,-12238.8417969
-127.838709677,49.3703703704,-5350.1640625
-127.806451613,49.3703703704,-5552.25048828
-127.774193548,49.3703703704,-5755.58984375
-127.741935484,49.3703703704,-5958.55126953
-127.709677419,49.3703703704,-6158.90478516
-127.677419355,49.3703703704,-6353.93359375
-127.64516129,49.3703703704,-6540.45605469
-127.612903226,49.3703703704,-6714.75732422
-127.580645161,49.3703703704,-6872.93115234
-127.548387097,49.3703703704,-7012.56152344
-127.516129032,49.3703703704,-7135.31933594
-127.483870968,49.3703703704,-7248.51074219
-127.451612903,49.3703703704,-7366.05224609
-127.419354839,49.3703703704,-7508.56396484
-127.387096774,49.3703703704,-7699.76269531
-127.35483871,49.3703703704,-7963.72460938
-127.322580645,49.3703703704,-8332.390625
-127.290322581,49.3703703704,-8924.28710938
-127.258064516,49.3703703704,-9615.27148438
-127.225806452,49.3703703704,-10296.703125
-127.193548387,49.3703703704,-10970.90625
-127.161290323,49.3703703704,-11528.8359375
-127.129032258,49.3703703704,-11886.1972656
-127.096774194,49.3703703704,-12035.9541016
-127.064516129,49.3703703704,-12033.0673828
-127.032258065,49.3703703704,-11922.4541016
-127.0,49.3703703704,-11801.6855469
-126.967741935,49.3703703704,-11767.5263672
-126.935483871,49.3703703704,-11877.2626953
-126.903225806,49.3703703704,-11998.9609375
-126.870967742,49.3703703704,-12122.625
-127.838709677,49.3478835979,-5241.83544922
-127.806451613,49.3478835979,-5442.20263672
-127.774193548,49.3478835979,-5643.19921875
-127.741935484,49.3478835979,-5842.63427734
-127.709677419,49.3478835979,-6037.89648438
-127.677419355,49.3478835979,-6226.12646484
-127.64516129,49.3478835979,-6404.05419922
-127.612903226,49.3478835979,-6567.1640625
-127.580645161,49.3478835979,-6708.95166016
-127.548387097,49.3478835979,-6823.23876953
-127.516129032,49.3478835979,-6909.24658203
-127.483870968,49.3478835979,-6973.10839844
-127.451612903,49.3478835979,-7029.47119141
-127.419354839,49.3478835979,-7104.53076172
-127.387096774,49.3478835979,-7229.12988281
-127.35483871,49.3478835979,-7437.18798828
-127.322580645,49.3478835979,-7781.44824219
-127.290322581,49.3478835979,-8375.22949219
-127.258064516,49.3478835979,-9129.8515625
-127.225806452,49.3478835979,-9810.87988281
-127.193548387,49.3478835979,-10584.6152344
-127.161290323,49.3478835979,-11234.1689453
-127.129032258,49.3478835979,-11629.9433594
-127.096774194,49.3478835979,-11820.9941406
-127.064516129,49.3478835979,-11870.1240234
-127.032258065,49.3478835979,-11772.8789062
-127.0,49.3478835979,-11672.2841797
-126.967741935,49.3478835979,-11647.3046875
-126.935483871,49.3478835979,-11734.3505859
-126.903225806,49.3478835979,-11858.6132812
-126.870967742,49.3478835979,-11989.7089844
-127.838709677,49.3253968254,-5139.1640625
-127.806451613,49.3253968254,-5337.72753906
-127.774193548,49.3253968254,-5536.35449219
-127.741935484,49.3253968254,-5732.24853516
-127.709677419,49.3253968254,-5922.41796875
-127.677419355,49.3253968254,-6104.21679688
-127.64516129,49.3253968254,-6275.35302734
-127.612903226,49.3253968254,-6431.85205078
-127.580645161,49.3253968254,-6563.94580078
-127.548387097,49.3253968254,-6658.94628906
-127.516129032,49.3253968254,-6713.40234375
-127.483870968,49.3253968254,-6731.78369141
-127.451612903,49.3253968254,-6727.60986328
-127.419354839,49.3253968254,-6737.89892578
-127.387096774,49.3253968254,-6803.58105469
-127.35483871,49.3253968254,-6962.41064453
-127.322580645,49.3253968254,-7266.00537109
-127.290322581,49.3253968254,-7793.22363281
-127.258064516,49.3253968254,-8599.90136719
-127.225806452,49.3253968254,-9115.51269531
-127.193548387,49.3253968254,-9951.44042969
-127.161290323,49.3253968254,-10620.2255859
-127.129032258,49.3253968254,-10877.1757812
-127.096774194,49.3253968254,-11192.5400391
-127.064516129,49.3253968254,-11384.0634766
-127.032258065,49.3253968254,-11440.9765625
-127.0,49.3253968254,-11453.6064453
-126.967741935,49.3253968254,-11492.3964844
-126.935483871,49.3253968254,-11588.1611328
-126.903225806,49.3253968254,-11714.2392578
-126.870967742,49.3253968254,-11847.8720703
-127.806451613,49.3029100529,-5236.93945312
-127.774193548,49.3029100529,-5432.52441406
-127.741935484,49.3029100529,-5623.90576172
-127.709677419,49.3029100529,-5807.42480469
-127.677419355,49.3029100529,-5980.77246094
-127.64516129,49.3029100529,-6144.45947266
-127.612903226,49.3029100529,-6299.08007812
-127.580645161,49.3029100529,-6431.39990234
-127.548387097,49.3029100529,-6515.30126953
-127.516129032,49.3029100529,-6546.88916016
-127.483870968,49.3029100529,-6529.45996094
